662276231866486784,Berangere,que pour l abonnement vlille ce n est pas ici iens la personne que j ai eu au t l phone n avait pas d juger utile de m en informer,05/11/2015,vlille,2
662014491983544320,momo,att tape par tape jprend d j ma carte vlille,04/11/2015,vlille,2
661281842398670850,Nina,mdr l itin raire transpole qui me dit d aller bosser en vlille allez sors moi les horaires de bus c est plus dr le,02/11/2015,vlille,2
661088811519225856,Christophe Montel,les vlille font encore fort merci l appli transpole,02/11/2015,vlille,4
661079877127376896,Antoine Meausoone,ojacquemart la nouvelle version de vlillechecker supporte les widgets vlille transpole lille,02/11/2015,vlille,4
661076758154911744,Olivier Jacquemart,la nouvelle version de vlillechecker supporte les widgets vlille transpole lille,02/11/2015,vlille,4
663790424503513088,MokkoW,sympas les pistes cyclables lille vlille foutage de g e ou pas,09/11/2015,vlille,4
663783528941944832,"F ",sympas les pistes cyclables lille vlille foutage de g e ou pas,09/11/2015,vlille,4
663636252135133185,Ludwig Wultz,ah en plus joli ton v lo est p t ou vlille,09/11/2015,vlille,4
662681118160896000,W o,c est combien vlille lille,06/11/2015,vlille,2
662276231866486784,Berangere,que pour l abonnement vlille ce n est pas ici iens la personne que j ai eu au t l phone n avait pas d juger utile de m en informer,05/11/2015,vlille,0
662014491983544320,momo,att tape par tape jprend d j ma carte vlille,04/11/2015,vlille,0
661281842398670850,Nina,mdr l itin raire transpole qui me dit d aller bosser en vlille allez sors moi les horaires de bus c est plus dr le,02/11/2015,vlille,0
661088811519225856,Christophe Montel,les vlille font encore fort merci l appli transpole,02/11/2015,vlille,4
661079877127376896,Antoine Meausoone,la nouvelle version de vlillechecker supporte les widgets vlille transpole lille,02/11/2015,vlille,4
661076758154911744,Olivier Jacquemart,la nouvelle version de vlillechecker supporte les widgets vlille transpole lille,02/11/2015,vlille,4
663997409039663104,France 3 Alpes,affaire air coca ne la justice examinera le novembre l appel des pilotes sur leur d tention provisoire,10/11/2015,air cocaine,4
663996794985168896,Eric BAUE,surtout apr s l affaire air coca ne nos d saccords avec a chauprade taient devenus trop importants et son maintien au f,10/11/2015,air cocaine,4
663995682609590272,martine studer,surtout apr s l affaire air coca ne nos d saccords avec a chauprade taient devenus trop importants et son maintien au f,10/11/2015,air cocaine,4
663994511480266752,Davy odr guez,surtout apr s l affaire air coca ne nos d saccords avec a chauprade taient devenus trop importants et son maintien au f,10/11/2015,air cocaine,2
663993861514125312,alents de Bourgogne,affaire air coca ne la justice examinera le novembre l appel des pilotes sur leur d tention provisoire,10/11/2015,air cocaine,4
663990894119559168,"Mwit ",je vois beaucoup de gens qui ont l air tr s sur de l innocence des pilotes d air coca ne rilleuse en cas de culpabilit,10/11/2015,air cocaine,0
663990748736434176,Jarod,choses savoir sur l intrigant aymeric chauprade,10/11/2015,air cocaine,0
663988136352088064,Francesca,l eurod put aymeric chauprade quitte le front national via,10/11/2015,air cocaine,0
663988055431323648,Init BB,quitte fn ce qui est s r est que a bien fait de l engueuler pour son r le dans coca ne,10/11/2015,air cocaine,0
663987935214194689,"Claude L U I ",air coca ne chauprade s exfiltre du fn via,10/11/2015,air cocaine,2
663987146521509889,Mass Appeal Army 35,aymeric pourrait d sormais faire l objet d investigations saint domingue et en france,10/11/2015,air cocaine,0
663986910470275080," Jakh",ne aymeric reconna t avoir exfiltr les pilotes,10/11/2015,air cocaine,2
663986640868745217,UltraBadGambit,aymeric pourrait d sormais faire l objet d investigations saint domingue et en france,10/11/2015,air cocaine,2
663986180762005504,agostino,quitte fn ce qui est s r est que a bien fait de l engueuler pour son r le dans coca ne,10/11/2015,air cocaine,2
663986180342566912,Enigme,aymeric pourrait d sormais faire l objet d investigations saint domingue et en france,10/11/2015,air cocaine,2
663999452168982528,Laufra Fran ois,encore une mesure de fonctionnaires macron favorable accro tre la part de m rite dans les salaires,10/11/2015,sarkozy,4
663999375690067968,"Nico BISPUHE ",sarkozy est une branche morte qu il faut couper pour bernard debr via,10/11/2015,sarkozy,0
663999301652090882,renaud epstein,france l accalmie se confirme sarkozy suscite une nouvelle pol mique,10/11/2015,sarkozy,0
663999257356206081,Ignace Gegnot,le place son propre sarkozy,10/11/2015,sarkozy,0
663999121360072704,curcuma60,en m me temps le fn ne vous a rien demand monsieur sarkozy,10/11/2015,sarkozy,2
663998992532008960,"V   ",sarkozy est une branche morte qu il faut couper pour bernard debr via,10/11/2015,sarkozy,2
663998978451775488,belusmedia,j appr ciais les n cessaires coups de gueule d andr glucksmann pas son soutien sarkozy en ni sa coiffure,10/11/2015,sarkozy,2
663998952270905344,emplier,en m me temps le fn ne vous a rien demand monsieur sarkozy,10/11/2015,sarkozy,2
663998945480327168,"V   ",sarkozy est une branche morte qu il faut couper pour bernard debr via,10/11/2015,sarkozy,2
663998940577177600,Caroline,j appr ciais les n cessaires coups de gueule d andr glucksmann pas son soutien sarkozy en ni sa coiffure,10/11/2015,sarkozy,2
663998879105445888,matamor,c est pour a que sarkozy va voir poutine de la dope pour ses performances de grimpeur ou pour donner des conseils,10/11/2015,sarkozy,0
663998866640003072,lonejoe,je crois qu il etait plus ambitieux que sarkozy meme s il n a pas totalement tors,10/11/2015,sarkozy,0
663998740106248192,Au Bistrot des Mots,j appr ciais les n cessaires coups de gueule d andr glucksmann pas son soutien sarkozy en ni sa coiffure,10/11/2015,sarkozy,2
663998700658810880,bacou joelle,surtout soutien a sarkozy c est impardonnable,10/11/2015,sarkozy,2
663998636980895744,DAVIDJONQUE,non sakozy ne evien pas pou la fance il evien pou son immuni,10/11/2015,sarkozy,2
663999995276861446,"Elizabeth LAINE ",victoire contre la m ningite a en afrique via,10/11/2015,afrique,4
663999864255160320,patrick busubwa ngwi,c est l h pital qui se moque de la charit,10/11/2015,afrique,2
663999717077098496,"Num ro 7 ",pos au bled en mode repos loin du froid de la france l album t en afrique ou ds wa,10/11/2015,afrique,4
663999687758868480,ActuAviation,norbert senga aucune compagnie a rienne digne de ce nom en afrique ne peut voluer en solo,10/11/2015,afrique,4
663999657824120833,Ahmed,les ins curit s sont elles une menace pour la croissance curit,10/11/2015,afrique,0
663999592405553153,Elsa Vercellino,victoire contre la m ningite a en afrique,10/11/2015,afrique,4
663999566778376192,ebce,d couvrez les destinations id ales pour cet hiver faites votre visa chez ebce,10/11/2015,afrique,4
663999514030796800,Ahmat Adoum Ahmat bo,proc s habr le t moignage de cl ment aba fouta victime et fossoyeur,10/11/2015,afrique,4
663999453376995328,Afdi,chefs d tats r unis lors du me sommet inde afrique new delhi lire l article,10/11/2015,afrique,4
663999402193866752,Olivia Nloga,forum paix et s curit au senegal l islam en d bat pr m sall l doit d fendre un qui lui est propre,10/11/2015,afrique,4
663999326570618880,Mwana Congo,fi burundi onu a l onu la france r clame la fin des violences au burundi,10/11/2015,afrique,4
663999301387948033,Mutoni Jean Petit,la ussie accuse la france de vouloir renverser les institutions burundaises,10/11/2015,afrique,2
663999282257780736,Ahmat Adoum Ahmat bo,n djamena instaure l tat d urgence dans la r gion du lac chad,10/11/2015,afrique,0
663999206265344000,Article 220,exactement,10/11/2015,afrique,0
663999205384540160,Alapini muriel,akaa la re foire d art contemporain et de design d afrique paris,10/11/2015,afrique,4
663998177071210496,BOULCY,kim kardashian un fan d pense euros pour lui ressembler omg,10/11/2015,kim kardashian,2
663997064582295553,Wyzman ajaona,success soy kim kardashian de panneau publicitaire g rie mode par mrgx k,10/11/2015,kim kardashian,2
663995705086865408,ntm,kim kardashian un fan d pense euros pour lui ressembler omg,10/11/2015,kim kardashian,4
663993893546041344,"c est r on s adapte ",kim kardashian un fan d pense euros pour lui ressembler omg,10/11/2015,kim kardashian,4
663993478922297344,Mrterminalex,kim kardashian un fan d pense euros pour lui ressembler omg,10/11/2015,kim kardashian,4
663992023410745345,Yoshi,kim kardashian un fan d pense euros pour lui ressembler omg,10/11/2015,kim kardashian,4
663991356793233412,Ghetto D esse,kim kardashian un fan d pense euros pour lui ressembler omg,10/11/2015,kim kardashian,4
663990775437398016,Buzz Actus,kim kardashian une femme enceinte sexy photo sacr e kim kardashian alors qu elle ne va pas tarder ac,10/11/2015,kim kardashian,4
663989833904320512,KimKFrench,kim kardashian dans les coulisses du shoot hype energy sur kimkardashian,10/11/2015,kim kardashian,4
663989784814166016,KimKFrench,kim kardashian dans les coulisses du shoot hype energy sur kimkardashian,10/11/2015,kim kardashian,4
663989706322018304,KimKFrench,kim kardashian dans les coulisses du shoot hype energy sur kimkardashian,10/11/2015,kim kardashian,4
663989565183664128,Goupix,streetules com c est quel genre de rat qui ach te le selfie book de kim kardashian,10/11/2015,kim kardashian,0
663989505913933824,KimKFrench,kim kardashian dans les coulisses du shoot hype energy sur kimkardashian,10/11/2015,kim kardashian,4
663989421809778688,KimKFrench,kim kardashian dans les coulisses du shoot hype energy sur kimkardashian,10/11/2015,kim kardashian,4
663989236589293568,KimKFrench,kim kardashian dans les coulisses du shoot hype energy sur kimkardashian,10/11/2015,kim kardashian,4
664000995387645953,Eleonora,onu la france pr sente un projet de r solution pour mettre fin aux violences au via,10/11/2015,onu,4
664000922654257152,Le Monde Afrique,onu la france pr sente un projet de r solution pour mettre fin aux violences au,10/11/2015,onu,4
664000768341618688,La Likouala,onu fr le dictateur sassou nguesso detruit le sens educatif de la jeunesse congolaise sassou nguesso doit partir,10/11/2015,onu,0
664000710766436352,Afdi,des engagements insuffisants mais limite c encore atteignable selon l onu,10/11/2015,onu,0
664000652557725696,Actu Afrique,crise au burundi l onu la france r clame la fin des,10/11/2015,onu,4
664000640067203072,Actu Afrique,crise au burundi l onu la france r clame la fin des violences,10/11/2015,onu,4
664000625345224704,Parti adical XIV,etrouvez l itw de selim jahan par sur cc,10/11/2015,onu,0
664000558441897984,Olivier Diansosa,paris et londres somment l onu d agir pour viter les violences au burundi,10/11/2015,onu,4
664000514229731328,KAZE,le conseil de s curit de l onu s alarme,10/11/2015,onu,0
664000446433009664,Damien oulette,le conseil de s curit de l onu s alarme,10/11/2015,onu,0
664000292854374400,GeoHub,ans de l un colloque de l s est pench sur ses r alisations et les d fis qui l attendent,10/11/2015,onu,4
664000284620931072,KAZE,crise au l la france r clame la fin des violences,10/11/2015,onu,4
664000027140841472,Cloud Actualit  24 7,burundi paris r clame l onu la fin des violences,10/11/2015,onu,4
664000023810736128,Hamza Fassi Fihri,l ombre du g nocide rwandais a plan sur les d bat du conseil de s curit ce lundi,10/11/2015,onu,0
663999989648072704,weet wanda,l ambass britanique l onu en a appel d mesures fortes pr emp cher l histoire genocide rwdais d se r p ter,10/11/2015,onu,4
664001533424611328,Antoinette MONAIGNE,la persistance de l ins curit g n ralis e permet pas la poursuite des lections au forceps risques aggrav s et,10/11/2015,centrafrique,0
664001475887177728,Notre Afrik,centrafrique le nouveau calendrier lectoral fix malgr les tensions,10/11/2015,centrafrique,4
664000397812572160,David Bobin,voir et couter olivier photographe des mes bless es de centrafrique,10/11/2015,centrafrique,4
664000105507389440,A  Dologu l  2015,bravo mamadou et ga l pour leur action pour la paix en,10/11/2015,centrafrique,4
663999498943897600,Volkert M D,ou est ce que je peux trouver ce pagne avec impression,10/11/2015,centrafrique,2
663999198304440320,Agence MYOP,voir et couter olivier photographe des mes bless es de centrafrique,10/11/2015,centrafrique,4
663998070229737472,Micha l Ngako,l gislatives et pr sidentielle fix es au d cembre,10/11/2015,centrafrique,4
663997034098253824,abangui com,noureddine adam et le fpc un danger pour les lections et pour les minorit s de la ca,10/11/2015,centrafrique,0
663996748935901184," cr p ",l gislatives et pr sidentielle fix es au d cembre,10/11/2015,centrafrique,4
663996226774372352,Alazgbo Lapago,malgr les troubles la ca fixe son nouveau calendrier lectoral via fi,10/11/2015,centrafrique,0
663996153554423808,ZIGUELE MAIN,malgr les troubles la ca fixe son nouveau calendrier lectoral,10/11/2015,centrafrique,4
663996060084359168,"Anicet G  Dologu l ",malgr les troubles la ca fixe son nouveau calendrier lectoral,10/11/2015,centrafrique,4
663995966316371968,Stephanie Hartmann,centrafrique lections l gislatives et pr sidentielle fix es au d cembre,10/11/2015,centrafrique,4
663995894723969024,pepereronchon,centrafrique lections l gislatives et pr sidentielle fix es au d cembre,10/11/2015,centrafrique,4
663995857696632833,pepereronchon,nouveaux affrontements en centrafrique malgr les casques bleus,10/11/2015,centrafrique,0
664002262893637632,Ma maison Mon jardin,usa le parc seaworld annule son attraction vedette avec les orques afp le parc d attraction,10/11/2015,usa,0
664002243843260417,Peg Gobert,lot ac power charger cable adapter for hp compaq series,10/11/2015,usa,2
664002240592666624,Peg Gobert,lot ac power charger cable adapter for hp compaq series,10/11/2015,usa,2
664002237077786624,Peg Gobert,lot ac power charger cable adapter for hp compaq series,10/11/2015,usa,2
664002234053738496,Peg Gobert,lot ac power charger cable adapter for hp compaq series,10/11/2015,usa,2
664002230681362432,Peg Gobert,lot ac power charger cable adapter for hp compaq series,10/11/2015,usa,2
664002132824166400,Jocelyne Galy,les usa vont muscler leur pr sence militaire en europe via,10/11/2015,usa,0
664002110288187392,Shamus Wynn,lot ac power charger cable adapter for hp compaq series,10/11/2015,usa,2
664002107570286593,Shamus Wynn,lot ac power charger cable adapter for hp compaq series,10/11/2015,usa,2
664002103241793537,Shamus Wynn,lot ac power charger cable adapter for hp compaq series,10/11/2015,usa,2
664002099966025728,Shamus Wynn,lot ac power charger cable adapter for hp compaq series,10/11/2015,usa,2
664002096157564928,Shamus Wynn,lot ac power charger cable adapter for hp compaq series,10/11/2015,usa,2
664002092277870592,Shamus Wynn,lot ac power charger cable adapter for hp compaq series,10/11/2015,usa,2
664002070840795136,Seymour Walliker,for oshiba satellite ac adapter power charger,10/11/2015,usa,2
664001962871037952,Fathi almoudi,non dit le francais les usa ne sont pas seuls pour la lutte contre l humiliation unisienne par la ussie chinoise il faut l eradiquer,10/11/2015,usa,2
664026460626288645,"daline ",jui avec claire et omanne on est en train de boire un chocolat,10/11/2015,chocolat,4
664026392619786240,thg,le chocolat ma vie,10/11/2015,chocolat,4
664026061441802240,tg,idisaagree claemsy le chocolat a besoin de moi mais je vais lui mettre un r teau,10/11/2015,chocolat,4
664026016998940672,asleep,claemsy le chocolat a besoin de moi mais je vais lui mettre un r teau,10/11/2015,chocolat,4
664026014373253120,Anon Nhime,pas les tablettes de chocolat je pense pas que je puisse en avoir tfa on a d pend vachement de la g n tique et avec la scoliose jpense,10/11/2015,chocolat,4
664026002625032192,Le sucre et vous,delice ganache chocolat samana et sp culoos avec de la vergeoise via le figaro,10/11/2015,chocolat,4
664025980512567296,Le  l gramme,georges larnicol le joaillier du chocolat via letelegramme,10/11/2015,chocolat,4
664025974074449924,Dulta,maxbesnard grosse ambiance bruges boobs boobies seins chocolat belgique belgitude foodporn,10/11/2015,chocolat,4
664025951592955904,COLDDINK,salon du chocolat vannes ma cr ation du oi arthur porte par jack uze,10/11/2015,chocolat,4
664025928390074368,tg,idisaagree le chocolat n a pas besoin de toi il te veut m me pas alors arr te de courir apr s un mec que t auras pas,10/11/2015,chocolat,4
664025902360207360,moreaux raymond,artufo di pizzo un dessert glac au chocolat et la noisette au coeur coulant pour vous faire fondre origina,10/11/2015,chocolat,4
664025815739408384,tg,idisaagree everybody stay calm la question est as tu besoin du chocolat ou le chocolat a t il besoin de toi,10/11/2015,chocolat,4
664025588223614976,Pomme,cedubeton aliz e avait d j mang son manteau et son pull avant de monter sur le podium du salon du chocolat de paris,10/11/2015,chocolat,4
664025267938181120,cedubeton,aliz e avait d j mang son manteau et son pull avant de monter sur le podium du salon du chocolat de paris,10/11/2015,chocolat,4
664025206382546946,COLDDINK,ha cecile krunchips un magnifique moment au salon du chocolat,10/11/2015,chocolat,4
664026460626288645,"daline ",jui avec claire et omanne on est en train de boire un chocolat,10/11/2015,chocolat,4
664026392619786240,thg,le chocolat ma vie,10/11/2015,chocolat,4
664026061441802240,tg,le chocolat a besoin de moi mais je vais lui mettre un r teau,10/11/2015,chocolat,4
664026016998940672,asleep,le chocolat a besoin de moi mais je vais lui mettre un r teau,10/11/2015,chocolat,4
664026014373253120,Anon Nhime,pas les tablettes de chocolat je pense pas que je puisse en avoir tfa on a d pend vachement de la g n tique et avec la scoliose jpense,10/11/2015,chocolat,4
664026002625032192,Le sucre et vous,delice ganache chocolat samana et sp culoos avec de la via,10/11/2015,chocolat,4
664025980512567296,Le  l gramme,georges larnicol le joaillier du chocolat via,10/11/2015,chocolat,4
664025974074449924,Dulta,grosse ambiance,10/11/2015,chocolat,4
664025951592955904,COLDDINK,salon du chocolat vannes ma cr ation du oi arthur porte par jack uze,10/11/2015,chocolat,4
664025928390074368,tg,le chocolat n a pas besoin de toi il te veut m me pas alors arr te de courir apr s un mec que t auras pas,10/11/2015,chocolat,4
664025902360207360,moreaux raymond,artufo di pizzo un dessert glac au chocolat et la noisette au coeur coulant pour vous faire fondre origina,10/11/2015,chocolat,4
664025815739408384,tg,everybody stay calm la question est as tu besoin du chocolat ou le chocolat a t il besoin de toi,10/11/2015,chocolat,4
664025588223614976,Pomme,aliz e avait d j mang son manteau et son pull avant de monter sur le podium du salon du chocolat de paris,10/11/2015,chocolat,4
664025267938181120,cedubeton,aliz e avait d j mang son manteau et son pull avant de monter sur le podium du salon du chocolat de paris,10/11/2015,chocolat,4
664025206382546946,COLDDINK,un magnifique moment au salon du chocolat,10/11/2015,chocolat,4
664026460626288645,"daline ",jui avec claire et omanne on est en train de boire un chocolat,10/11/2015,chocolat,4
664026392619786240,thg,le chocolat ma vie,10/11/2015,chocolat,4
664026061441802240,tg,le chocolat a besoin de moi mais je vais lui mettre un r teau,10/11/2015,chocolat,4
664026016998940672,asleep,le chocolat a besoin de moi mais je vais lui mettre un r teau,10/11/2015,chocolat,4
664026014373253120,Anon Nhime,pas les tablettes de chocolat je pense pas que je puisse en avoir tfa on a d pend vachement de la g n tique et avec la scoliose jpense,10/11/2015,chocolat,4
664026002625032192,Le sucre et vous,delice ganache chocolat samana et sp culoos avec de la via,10/11/2015,chocolat,4
664025980512567296,Le  l gramme,georges larnicol le joaillier du chocolat via,10/11/2015,chocolat,4
664025974074449924,Dulta,grosse ambiance,10/11/2015,chocolat,4
664025951592955904,COLDDINK,salon du chocolat vannes ma cr ation du oi arthur porte par jack uze,10/11/2015,chocolat,4
664025928390074368,tg,le chocolat n a pas besoin de toi il te veut m me pas alors arr te de courir apr s un mec que t auras pas,10/11/2015,chocolat,4
664025902360207360,moreaux raymond,artufo di pizzo un dessert glac au chocolat et la noisette au coeur coulant pour vous faire fondre origina,10/11/2015,chocolat,4
664025815739408384,tg,everybody stay calm la question est as tu besoin du chocolat ou le chocolat a t il besoin de toi,10/11/2015,chocolat,4
664025588223614976,Pomme,aliz e avait d j mang son manteau et son pull avant de monter sur le podium du salon du chocolat de paris,10/11/2015,chocolat,4
664025267938181120,cedubeton,aliz e avait d j mang son manteau et son pull avant de monter sur le podium du salon du chocolat de paris,10/11/2015,chocolat,4
664025206382546946,COLDDINK,un magnifique moment au salon du chocolat,10/11/2015,chocolat,4
664026460626288645,"daline ",jui avec claire et omanne on est en train de boire un chocolat,10/11/2015,chocolat,4
663998469003169792,lamascotte,l occident sera t il capable de vaincre l ei sans l aide de vladimir poutine,10/11/2015,vladimir poutine,2
664029368516149248," lorenzo ",proc s dieudonn d bout par la cedh,10/11/2015,Dieudonne,2
664029345946673152,eric gaftarnik,en revanche la parent avec la d cision cedh dans le dossier lambert est vidente dieudonn est un humoriste en fin de vie,10/11/2015,Dieudonne,2
664029292406419456,"hierry  ",la cedh d boute dieudonn car elle ne prot ge pas les spectacles n gationnistes,10/11/2015,Dieudonne,2
664029282767884289,Zaman France,la condamnation de dieudonn tait justifi e affirme la cedh,10/11/2015,Dieudonne,2
664029264216363008,Lib ration France,la cedh d boute dieudonn car elle ne prot ge pas les spectacles n gationnistes,10/11/2015,Dieudonne,2
664029131185774592,Albert Colman,alors l gitime par insimination,10/11/2015,Dieudonne,2
664029345946673152,eric gaftarnik,en revanche la parent avec la d cision cedh dans le dossier lambert est vidente dieudonn est un humoriste en fin de vie,10/11/2015,Dieudonne,2
664029292406419456,"hierry  ",la cedh d boute dieudonn car elle ne prot ge pas les spectacles n gationnistes,10/11/2015,Dieudonne,2
664029282767884289,Zaman France,la condamnation de dieudonn tait justifi e affirme la cedh,10/11/2015,Dieudonne,0
664029264216363008,Lib ration France,la cedh d boute dieudonn car elle ne prot ge pas les spectacles n gationnistes,10/11/2015,Dieudonne,2
664029131185774592,Albert Colman,alors l gitime par insimination,10/11/2015,Dieudonne,2
664029345946673152,eric gaftarnik,en revanche la parent avec la d cision cedh dans le dossier lambert est vidente dieudonn est un humoriste en fin de vie,10/11/2015,Dieudonne,2
664029292406419456,"hierry  ",la cedh d boute dieudonn car elle ne prot ge pas les spectacles n gationnistes,10/11/2015,Dieudonne,2
664029282767884289,Zaman France,la condamnation de dieudonn tait justifi e affirme la cedh,10/11/2015,Dieudonne,0
664029264216363008,Lib ration France,la cedh d boute dieudonn car elle ne prot ge pas les spectacles n gationnistes,10/11/2015,Dieudonne,2
664029131185774592,Albert Colman,alors l gitime par insimination,10/11/2015,Dieudonne,2
664029345946673152,eric gaftarnik,en revanche la parent avec la d cision cedh dans le dossier lambert est vidente dieudonn est un humoriste en fin de vie,10/11/2015,Dieudonne,2
664029292406419456,"hierry  ",la cedh d boute dieudonn car elle ne prot ge pas les spectacles n gationnistes,10/11/2015,Dieudonne,2
664029282767884289,Zaman France,la condamnation de dieudonn tait justifi e affirme la cedh,10/11/2015,Dieudonne,0
664029264216363008,Lib ration France,la cedh d boute dieudonn car elle ne prot ge pas les spectacles n gationnistes,10/11/2015,Dieudonne,2
664029131185774592,Albert Colman,alors l gitime par insimination,10/11/2015,Dieudonne,2
664029395443712001,Memorial 98,dieudonn bonne nouvelle la cour europ enne des droits de l homme le d boute car il est n gationniste de la shoah,10/11/2015,Dieudonne,0
664029345946673152,eric gaftarnik,en revanche la parent avec la d cision cedh dans le dossier lambert est vidente dieudonn est un humoriste en fin de vie,10/11/2015,Dieudonne,2
664029292406419456,"hierry  ",la cedh d boute dieudonn car elle ne prot ge pas les spectacles n gationnistes,10/11/2015,Dieudonne,2
664029282767884289,Zaman France,la condamnation de dieudonn tait justifi e affirme la cedh,10/11/2015,Dieudonne,0
664029264216363008,Lib ration France,la cedh d boute dieudonn car elle ne prot ge pas les spectacles n gationnistes,10/11/2015,Dieudonne,2
664029982503620608,Football News Hound,ialy juve from england allegri wants pell,10/11/2015,football,2
664029975260102656,"lerziz  ",eds jordan ferri doit il tre suspendu mois,10/11/2015,football,2
664029967680827392,oute l actu Sport,foot eds eds jordan ferri doit il tre suspendu mois ferri doit il tre suspendu mois la,10/11/2015,football,2
664029966883926016,oute l actu Sport,foot ia palerme palerme zamparini vire iachini pr sident de palerme licenciant tr s souvent ses entr,10/11/2015,football,2
664029956951957504,Jonathan,foot eds eds jordan ferri doit il tre suspendu mois,10/11/2015,football,2
664013368139735040,direct infos,elections locales clash l horizon entre pdci et dr l lection pr sidentielle est termin e place a,10/11/2015,election presidentielle,0
665542544126844929,Pascal Bourguignon,ah ouais le viol l assassinat les bombes c tait une richesse culturelle qui nous manquait aux armes,14/11/2015,viol,0
665547830560452612," ",ces le moment parfait pour commettre un viol,14/11/2015,viol,0
665547255802372096,Darris,ebombole vous croyez que vous pouvez faire n importe quoi sur les r seau sociaux appeler au viol divulguer des nudes dire qe vs et,14/11/2015,viol,0
665547131646844928,100  sans respect,allaboutmorgi mais en gros marre de ces r flexions sur le viol surtout quand a vient des parents,14/11/2015,viol,2
665546439632621568,Philippe,phdevilliers et la monarchisation de ta famille qui conduit au viol entre fr res occupe toi de tes fesses attaquesparis,14/11/2015,viol,0
665546423371497472,Appppppprote,aish warya le but c un viol wch il passe tous seul on dirait il l on laisse marquer pour le fair play,14/11/2015,viol,2
665546063101587456,JEAN BABIN,nico lvl viol arbitral en cours engvfij angfij,14/11/2015,viol,2
665542669020602370,Ayen Gkl,i liked a youube video t co mon viol coeur et oreilles sensible s abstenir,14/11/2015,viol,0
665542544126844929,Pascal Bourguignon,ah ouais le viol l assassinat les bombes c tait une richesse culturelle qui nous manquait aux armes t co,14/11/2015,viol,0
665547830560452612," ",ces le moment parfait pour commettre un viol,14/11/2015,viol,0
665547255802372096,Darris,vous croyez que vous pouvez faire n importe quoi sur les r seau sociaux appeler au viol divulguer des nudes dire qe vs et,14/11/2015,viol,0
665546439632621568,Philippe,et la monarchisation de ta famille qui conduit au viol entre fr res occupe toi de tes fesses,14/11/2015,viol,0
665546423371497472,Appppppprote,le but c un viol wch il passe tous seul on dirait il l on laisse marquer pour le fair play,14/11/2015,viol,0
665546063101587456,JEAN BABIN,viol arbitral en cours,14/11/2015,viol,0
665542544126844929,Pascal Bourguignon,ah ouais le viol l assassinat les bombes c tait une richesse culturelle qui nous manquait aux armes,14/11/2015,viol,0
665547830560452612," ",ces le moment parfait pour commettre un viol,14/11/2015,viol,0
665547255802372096,Darris,ebombole vous croyez que vous pouvez faire n importe quoi sur les r seau sociaux appeler au viol divulguer des nudes dire qe vs et,14/11/2015,viol,0
665546439632621568,Philippe,phdevilliers et la monarchisation de ta famille qui conduit au viol entre fr res occupe toi de tes fesses attaquesparis,14/11/2015,viol,0
665546423371497472,Appppppprote,aish warya le but c un viol wch il passe tous seul on dirait il l on laisse marquer pour le fair play,14/11/2015,viol,0
665546063101587456,JEAN BABIN,nico lvl viol arbitral en cours engvfij angfij,14/11/2015,viol,0
665542669020602370,Ayen Gkl,i liked a youube video t co mon viol coeur et oreilles sensible s abstenir,14/11/2015,viol,2
665542544126844929,Pascal Bourguignon,ah ouais le viol l assassinat les bombes c tait une richesse culturelle qui nous manquait aux armes t co,14/11/2015,viol,0
